,database,question,verified_output,correct
514,customers_card_transactions,"What are card ids, customer ids, card types, and card numbers for each customer card?","SELECT card_number ,  card_id ,  card_type_code FROM Customers AS T2 JOIN Customers_Cards AS T1 ON T2.customer_id = T1.customer_id GROUP BY T1.card_id",0
515,customers_card_transactions,Show the date valid from and the date valid to for the card with card number '4560596484842'.,SELECT transaction_date FROM Financial_Transactions AS T1 JOIN Customers_Cards AS T2 ON T1.transaction_id = T2.customer_id WHERE T2.card_number  = '4560596484842' ,0
516,customers_card_transactions,"What is the first name, last name, and phone of the customer with card 4560596484842.","SELECT T2.customer_first_name ,  customer_last_name ,  customer_phone FROM Customers AS T2 JOIN Customers_Cards AS T1 ON T2.customer_id = T1.customer_id WHERE T1.card_number = '4560596484842' ",1
517,customers_card_transactions,Return the full name and phone of the customer who has card number 4560596484842.,"SELECT T2.customer_last_name ,  customer_phone FROM Customers AS T2 JOIN Customers_Cards AS T1 ON T2.customer_id = T1.customer_id WHERE T1.card_number = '4560596484842' ",0
518,customers_card_transactions,How many cards does customer Art Turcotte have?,SELECT COUNT(*) FROM Customers AS T2 JOIN Customers_Cards AS T1 ON T2.customer_id = T1.customer_id,0
519,customers_card_transactions,Count the number of cards the customer with the first name Art and last name Turcotte has.,"SELECT T1.card_number ,  COUNT(*) FROM Customers AS T2 JOIN Customers_Cards AS T1 ON T2.customer_id = T1.customer_id WHERE T1.card_number  ='Turcotte' AND T2.customer_first_name  ='Turcotte' AND T2.customer_last_name  ='Turcotte'",0
520,customers_card_transactions,How many debit cards do we have?,SELECT COUNT(*) FROM Customers_Cards,0
521,customers_card_transactions,Count the number of customer cards of the type Debit.,SELECT COUNT(*) FROM Customers_Cards,0
522,customers_card_transactions,How many credit cards does customer Blanche Huels have?,SELECT COUNT(*) FROM Customers AS T2 JOIN Customers_Cards AS T1 ON T2.customer_id = T1.customer_id WHERE T2.customer_phone = 'Blanche Huels',0
523,customers_card_transactions,Count the number of credit cards that the customer with first name Blanche and last name Huels has.,"SELECT COUNT(*) ,  COUNT(*) FROM Customers AS T2 JOIN Customers_Cards AS T1 ON T2.customer_id = T1.customer_id WHERE T2.customer_first_name  ='Blanche'",0
524,customers_card_transactions,Show all customer ids and the number of cards owned by each customer.,"SELECT COUNT(*) ,  T2.customer_id FROM Customers AS T2 JOIN Customers_Cards AS T1 ON T2.customer_id = T1.customer_id GROUP BY T2.customer_id",1
525,customers_card_transactions,"What are the different customer ids, and how many cards does each one hold?","SELECT T1.card_number ,  COUNT(*) ,  T2.customer_id FROM Customers AS T2 JOIN Customers_Cards AS T1 ON T2.customer_id = T1.customer_id GROUP BY card_number",0
526,customers_card_transactions,"What is the customer id with most number of cards, and how many does he have?",SELECT T2.customer_id FROM Customers AS T2 JOIN Customers_Cards AS T1 ON T2.customer_id = T1.customer_id GROUP BY T2.customer_id ORDER BY COUNT(*) DESC LIMIT 1,0
527,customers_card_transactions,"Return the id of the customer who has the most cards, as well as the number of cards.",SELECT T2.customer_id FROM Customers AS T2 JOIN Customers_Cards AS T1 ON T2.customer_id = T1.customer_id GROUP BY T1.card_number ORDER BY T1.card_number DESC LIMIT 1,0
528,customers_card_transactions,Return the id and full name of the customer who has the fewest accounts.,"SELECT T2.customer_id ,  customer_last_name FROM Customers AS T2 JOIN Accounts AS T1 ON T2.customer_id = T1.customer_id GROUP BY T2.customer_last_name ORDER BY COUNT(*) ASC LIMIT 1",0
529,customers_card_transactions,Show all card type codes and the number of cards in each type.,"SELECT Customers_Cards.card_type_code ,COUNT(*) ,Customers_Cards.card_type_code FROM Customers_Cards GROUP BY Customers_Cards.card_type_code",0
530,customers_card_transactions,What is the card type code with most number of cards?,SELECT Customers_Cards.card_type_code FROM Customers_Cards GROUP BY Customers_Cards.card_type_code ORDER BY COUNT(*) DESC LIMIT 1,1
531,customers_card_transactions,Return the code of the card type that is most common.,SELECT Customers_Cards.card_type_code FROM Customers_Cards GROUP BY Customers_Cards.card_type_code ORDER BY COUNT(*) DESC LIMIT 1,1
532,customers_card_transactions,Show card type codes with at least 5 cards.,SELECT card_type_code FROM Customers_Cards GROUP BY Customers_Cards.card_type_code HAVING COUNT(*)>= 5,1
533,customers_card_transactions,Show all card type codes and the number of customers holding cards in each type.,"SELECT T1.card_type_code ,  COUNT(*) ,  T1.card_type_code FROM Customers AS T2 JOIN Customers_Cards AS T1 ON T2.customer_id = T1.customer_id GROUP BY T1.card_type_code",0
534,customers_card_transactions,"What are the different card type codes, and how many different customers hold each type?","SELECT COUNT(*) ,  card_type_code FROM Customers AS T2 JOIN Customers_Cards AS T1 ON T2.customer_id = T1.customer_id GROUP BY card_type_code",0
535,customers_card_transactions,Show all card type codes.,SELECT card_type_code FROM Customers_Cards,0
536,customers_card_transactions,What are the different card type codes?,SELECT DISTINCT(Customers_Cards.card_type_code) FROM Customers_Cards,1
537,customers_card_transactions,Show the number of card types.,SELECT COUNT(*) FROM Customers_Cards,0
538,customers_card_transactions,How many different card types are there?,SELECT COUNT(DISTINCT(Customers_Cards.card_type_code)) FROM Customers_Cards,1
539,customers_card_transactions,Show all transaction types.,SELECT transaction_type FROM Financial_Transactions,0
540,customers_card_transactions,What are the different types of transactions?,SELECT DISTINCT(Financial_Transactions.transaction_type) FROM Financial_Transactions,1
541,customers_card_transactions,Show the number of transaction types.,SELECT COUNT(*) FROM Financial_Transactions,0
542,customers_card_transactions,How many different types of transactions are there?,SELECT DISTINCT(Financial_Transactions.transaction_type) FROM Financial_Transactions,0
543,customers_card_transactions,What is the average and total transaction amount?,SELECT AVG(Financial_Transactions.transaction_amount) FROM Financial_Transactions,0
544,customers_card_transactions,"Return the average transaction amount, as well as the total amount of all transactions.",SELECT Financial_Transactions.transaction_amount FROM Financial_Transactions,0
545,customers_card_transactions,Show the card type codes and the number of transactions.,"SELECT COUNT(*) ,  T2.card_type_code FROM Financial_Transactions AS T1 JOIN Customers_Cards AS T2 ON T1.transaction_id = T2.customer_id",0
546,customers_card_transactions,"What are the different card types, and how many transactions have been made with each?","SELECT T1.transaction_amount ,  T2.card_type_code ,  COUNT(*) ,  T2.card_type_code FROM Financial_Transactions AS T1 JOIN Customers_Cards AS T2 ON T1.transaction_id = T2.customer_id GROUP BY transaction_amount",0
547,customers_card_transactions,Show the transaction type and the number of transactions.,"SELECT COUNT(*) ,Financial_Transactions.transaction_type FROM Financial_Transactions",0
548,customers_card_transactions,What is the transaction type that has processed the greatest total amount in transactions?,SELECT transaction_type FROM Financial_Transactions ORDER BY Financial_Transactions.transaction_amount DESC LIMIT 1,1
549,customers_card_transactions,Return the type of transaction with the highest total amount.,SELECT T2.card_type_code FROM Financial_Transactions AS T1 JOIN Customers_Cards AS T2 ON T1.transaction_id = T2.customer_id ORDER BY T1.transaction_amount DESC LIMIT 1,0
550,customers_card_transactions,Show the account id and the number of transactions for each account,"SELECT COUNT(*) ,  T2.account_id FROM Financial_Transactions AS T1 JOIN Accounts AS T2 ON T1.transaction_id = T2.account_id GROUP BY T2.account_id",0
551,race_track,How many tracks do we have?,SELECT COUNT(*) FROM track,1
552,race_track,Count the number of tracks.,SELECT COUNT(*) FROM track,1
553,race_track,Show the name and location for all tracks.,"SELECT name ,location FROM track",1
554,race_track,What are the names and locations of all tracks?,"SELECT track.name ,location FROM track",1
555,race_track,"Show names and seatings, ordered by seating for all tracks opened after 2000.","SELECT name ,seating FROM track WHERE track.Seating > '2000'  ORDER BY track.Seating",0
556,race_track,"What are the names and seatings for all tracks opened after 2000, ordered by seating?","SELECT name ,seating FROM track WHERE track.Seating > 2000 ORDER BY track.Seating",0
557,race_track,"What is the name, location and seating for the most recently opened track?","SELECT T1.name ,  T2.location ,  seating FROM track AS T2 JOIN race AS T1 ON T2.Track_ID = T1.Track_ID ORDER BY T2.Year_Opened DESC LIMIT 1",0
558,race_track,"Return the name, location, and seating of the track that was opened in the most recent year.","SELECT track.name ,location ,seating FROM track ORDER BY track.Year_Opened DESC LIMIT 1",1
559,race_track,"What is the minimum, maximum, and average seating for all tracks.","SELECT MIN(track.Seating) ,MAX(track.Seating) ,AVG(track.Seating) FROM track",1
560,race_track,"Return the minimum, maximum, and average seating across all tracks.","SELECT MIN(track.Seating) ,MAX(track.Seating) ,AVG(track.Seating) FROM track",1
561,race_track,"Show the name, location, open year for all tracks with a seating higher than the average.","SELECT name ,location ,year_opened FROM track WHERE  track.Seating >  (SELECT AVG(track.Seating) FROM track)",1
562,race_track,"What are the names, locations, and years of opening for tracks with seating higher than average?","SELECT track.name ,location ,year_opened FROM track WHERE  track.Seating >  (SELECT AVG(track.Seating)  FROM track)",1
563,race_track,What are distinct locations where tracks are located?,SELECT DISTINCT(track.Location) FROM track,1
564,race_track,Give the different locations of tracks.,SELECT DISTINCT(track.Location) FROM track,1
565,race_track,How many races are there?,SELECT COUNT(*) FROM race,1
566,race_track,Count the number of races.,SELECT COUNT(*) FROM race,1
567,race_track,What are the distinct classes that races can have?,SELECT DISTINCT(race.Class) FROM race,1
568,race_track,Return the different classes of races.,SELECT DISTINCT(race.Class) FROM race,1
569,race_track,"Show name, class, and date for all races.","SELECT name ,class ,date FROM race",1
570,race_track,"What are the names, classes, and dates for all races?","SELECT name ,class ,date FROM race",1
571,race_track,Show the race class and number of races in each class.,"SELECT COUNT(*) ,race.class FROM race GROUP BY race.class",1
572,race_track,"What are the different classes of races, and how many races correspond to each?",SELECT race.class FROM race GROUP BY race.class,0
573,race_track,What is the race class with most number of races.,SELECT race.class FROM race GROUP BY race.class ORDER BY COUNT(*) DESC LIMIT 1,1
574,race_track,Give the class of races that is most common.,SELECT race.class FROM race GROUP BY race.class ORDER BY COUNT(*) DESC LIMIT 1,1
575,race_track,List the race class with at least two races.,SELECT class FROM race GROUP BY race.class HAVING COUNT(*)>= 2,1
576,race_track,What are the classes of races that have two or more corresponding races?,SELECT race.class FROM race GROUP BY race.class HAVING COUNT(*)>= 2,1
577,race_track,Show all track names that have had no races.,SELECT name FROM race WHERE  Race_ID NOT IN (SELECT Race_ID  FROM race),0
578,race_track,Return the names of tracks that have no had any races.,SELECT track.name FROM track WHERE  Track_ID NOT IN (SELECT Track_ID  FROM race),1
579,race_track,Show year where a track with a seating at least 5000 opened and a track with seating no more than 4000 opened.,SELECT year_opened FROM track WHERE track.Seating  = '5000' ,1
580,race_track,What are the years of opening for tracks with seating between 4000 and 5000?,SELECT track.year_opened FROM track WHERE track.Seating  BETWEEN 4000 AND 5000,1
581,race_track,Show the name of track and the number of races in each track.,"SELECT COUNT(*) ,track.name FROM track GROUP BY track.name",0
582,race_track,Show the name of track with most number of races.,SELECT track.name FROM track GROUP BY track.name ORDER BY COUNT(*) DESC LIMIT 1,0
583,race_track,What is the name of the track that has had the greatest number of races?,SELECT track.name FROM track GROUP BY track.name ORDER BY COUNT(*) DESC LIMIT 1,0
584,race_track,Show the name and date for each race and its track name.,"SELECT name ,date FROM race GROUP BY race.race_id",0
585,race_track,"What are the names and dates of races, and the names of the tracks where they are held?","SELECT T1.name ,  date FROM track AS T2 JOIN race AS T1 ON T2.Track_ID = T1.Track_ID",0
586,race_track,Show the name and location of track with 1 race.,"SELECT T2.name ,  location FROM track AS T2 JOIN race AS T1 ON T2.Track_ID = T1.Track_ID",0
587,race_track,What are the names and locations of tracks that have had exactly 1 race?,"SELECT T2.name ,  location FROM track AS T2 JOIN race AS T1 ON T2.Track_ID = T1.Track_ID GROUP BY T2.name HAVING COUNT (*) = 1",1
588,coffee_shop,How many members have the black membership card?,SELECT COUNT(*) FROM member,0
589,coffee_shop,Find the number of members living in each address.,"SELECT member.address ,COUNT(*) FROM member GROUP BY member.address",1
590,coffee_shop,Give me the names of members whose address is in Harford or Waterbury.,SELECT member.name FROM member WHERE member.Address  ='Harford' OR member.Address  ='Waterbury',1
591,coffee_shop,Which membership card has more than 5 members?,SELECT membership_card FROM member GROUP BY member.membership_card HAVING COUNT(*)> 5,1
592,coffee_shop,Show the shop addresses ordered by their opening year.,SELECT address FROM shop ORDER BY shop.Open_Year,1
593,coffee_shop,What are the average score and average staff number of all shops?,"SELECT COUNT(*) ,num_of_staff ,AVG(shop.Score) FROM shop",0
594,coffee_shop,Find the id and address of the shops whose score is below the average score.,"SELECT shop.shop_id ,address FROM shop",0
595,coffee_shop,Find the address and staff number of the shops that do not have any happy hour.,"SELECT COUNT(*) ,  shop.address ,  num_of_staff FROM shop WHERE  Shop_ID NOT IN (SELECT Shop_ID  FROM happy_hour)",0
596,coffee_shop,which shop has happy hour most frequently? List its id and number of happy hours.,SELECT shop.shop_id FROM shop,0
597,coffee_shop,Which month has the most happy hours?,SELECT month FROM happy_hour GROUP BY happy_hour.month ORDER BY COUNT(*) DESC LIMIT 1,1
598,coffee_shop,Which months have more than 2 happy hours?,SELECT month FROM happy_hour GROUP BY happy_hour.month HAVING COUNT(*)> 2,1
